Date,ticker,Open,High,Low,Close,Volume
2016-03-03,AAPL,22.758440111431735,23.014126871720247,22.72902364408416,22.966609954833984,147822800
2016-03-04,AAPL,23.16346320111344,23.475717911864166,22.937191221240052,23.308277130126953,184220400
2016-03-07,AAPL,23.16799180560761,23.267552046038453,22.844422750525865,23.050331115722656,143315600
2016-03-08,AAPL,22.803692009453894,23.02543933025596,22.717709270454677,22.860260009765625,126247600
2016-03-09,AAPL,22.923622920029782,22.984717345830273,22.688299759447865,22.880632400512695,108806800
2016-03-10,AAPL,22.94623995370993,23.13404436573756,22.661136804946963,22.89193344116211,134054400
2016-03-11,AAPL,23.134052007550462,23.14310309596492,22.966611187679444,23.138578414916992,109632800
2016-03-14,AAPL,23.059382424585884,23.28565444495634,23.029965957093875,23.197406768798828,100304400
2016-03-15,AAPL,23.523235375380143,23.799287473548514,23.498345318901467,23.663524627685547,160270800
2016-03-16,AAPL,23.670314446729847,24.054976162517963,23.66578803991725,23.978044509887695,153214000
2016-03-17,AAPL,23.876223300298903,24.09118275967689,23.74951151881701,23.9395809173584,137682800
2016-03-18,AAPL,24.06176202972802,24.097966375920844,23.80155062831962,23.96672821044922,176820800
2016-03-21,AAPL,23.968996498091382,24.35818467062962,23.790241385061908,23.9644718170166,142010800
2016-03-22,AAPL,23.81512881948704,24.276723922528895,23.806077732017386,24.147748947143555,129777600
2016-03-23,AAPL,24.093442565514504,24.22694221270348,23.96220439530553,24.014245986938477,102814000
2016-03-24,AAPL,23.864904454818873,24.04139631153027,23.733666300637235,23.910158157348633,104532000
2016-03-28,AAPL,23.984827739169436,24.027819963953874,23.77213154453238,23.80154800415039,77645600
2016-03-29,AAPL,23.733668302636328,24.389857402577746,23.731405099423505,24.364967346191406,124760400
2016-03-30,AAPL,24.584450985496314,24.984951630731874,24.573136695962944,24.79035758972168,182404400
2016-03-31,AAPL,24.826565820789366,24.867294852638533,24.636496430053757,24.661386489868164,103553600
2016-04-01,AAPL,24.613866362261415,24.88991846140795,24.48262819605761,24.88765525817871,103496000
2016-04-04,AAPL,24.984947759768183,25.385450069271393,24.951006622744835,25.143339157104492,149424800
2016-04-05,AAPL,24.779047078954108,25.055099193778993,24.758681701370815,24.846927642822266,106314800
2016-04-06,AAPL,24.941965792461293,25.111669809286663,24.70890415924688,25.10714340209961,105616400
2016-04-07,AAPL,24.87860723229722,24.984955355017746,24.46453075895347,24.5595645904541,127207600
2016-04-08,AAPL,24.643291343693694,24.837883730716346,24.475848773215475,24.58672332763672,94326800
2016-04-11,AAPL,24.656862178497185,25.02794815142914,24.625184233953128,24.668174743652344,117630000
2016-04-12,AAPL,24.74057471881301,25.003051015115652,24.586711446754517,24.98947525024414,108929200
2016-04-13,AAPL,25.070936136412072,25.419393467312176,25.070936136412072,25.351512908935547,133029200
2016-04-14,AAPL,25.256491224490365,25.430719973638908,25.190872111447163,25.365100860595703,101895600
2016-04-15,AAPL,25.367355144707314,25.410347378970744,24.828828383114317,24.855979919433594,187756000
2016-04-18,AAPL,24.63875619218712,24.65233195880117,24.19752651404814,24.319713592529297,243286000
2016-04-19,AAPL,24.410222977367255,24.437376239107543,24.036875554768923,24.19074058532715,129539600
2016-04-20,AAPL,24.12964957133585,24.45774333015846,23.99841137727936,24.240522384643555,122444000
2016-04-21,AAPL,24.195265426295872,24.195265426295872,23.87622107242492,23.978044509887695,126210000
2016-04-22,AAPL,23.76082416306627,24.0934442927117,23.672578217607494,23.912425994873047,134732400
2016-04-25,AAPL,23.758558745828626,23.905635883328365,23.647685955050544,23.776660919189453,112126400
2016-04-26,AAPL,23.511924115124508,23.82644205389541,23.511924115124508,23.611482620239258,224064800
2016-04-27,AAPL,21.722105815849563,22.335302554118005,21.64969886551611,22.133920669555664,458408400
2016-04-28,AAPL,22.086412431487112,22.14750511847199,21.32613829168342,21.45737648010254,328970800
2016-04-29,AAPL,21.267305229545045,21.43248455248749,20.932423629466527,21.210737228393555,274126000
2016-05-02,AAPL,21.262778613252216,21.287668669598332,20.907531667415565,21.188108444213867,192640400
2016-05-03,AAPL,21.314822269926196,21.663281366246807,21.197161586412495,21.536569595336914,227325200
2016-05-04,AAPL,21.541092593013676,21.69948402059538,21.22883787067222,21.312559127807617,164102000
2016-05-05,AAPL,21.399065538251588,21.41500094311543,21.09856809165568,21.226051330566406,143562000
2016-05-06,AAPL,21.255644328876752,21.2738549773596,20.90961595527273,21.1076717376709,174799600
2016-05-09,AAPL,21.171417668769827,21.346707136876383,21.07808047762743,21.123611450195312,131745600
2016-05-10,AAPL,21.246544985832113,21.301180422551738,20.96881209919443,21.267032623291016,134747200
2016-05-11,AAPL,21.280688278941234,21.301175912061915,21.048484682600442,21.05986785888672,114876400
2016-05-12,AAPL,21.107675651787034,21.121334074889095,20.367814295389742,20.565868377685547,305258800
2016-05-13,AAPL,20.48847069657504,20.868645235994705,20.48847069657504,20.606847763061523,177571200
2016-05-16,AAPL,21.0325467329084,21.48784594000559,20.86408651259446,21.37174415588379,245039200
2016-05-17,AAPL,21.52427643879756,21.558422498954688,21.173695747608512,21.28296661376953,187667600
2016-05-18,AAPL,21.435486124824305,21.674517151075783,21.3740197631964,21.52654457092285,168249600
2016-05-19,AAPL,21.54476365029383,21.54476365029383,21.301178583941898,21.444597244262695,121768400
2016-05-20,AAPL,21.544764457138047,21.724607903415812,21.517445871698555,21.676801681518555,128104000
2016-05-23,AAPL,21.82477010784649,22.125267542462378,21.779239140887235,21.952253341674805,152074400
2016-05-24,AAPL,22.1320939575043,22.330147994064664,22.045585999624066,22.286895751953125,140560800
2016-05-25,AAPL,22.46219284314023,22.70577792404892,22.334709581903283,22.6784610748291,152675200
2016-05-26,AAPL,22.692112374521265,22.931145151117686,22.455356580254616,22.85829734802246,225324800
2016-05-27,AAPL,22.637484245340822,22.871963132776415,22.594230251291048,22.84464454650879,145364800
2016-05-31,AAPL,22.67390006405315,22.856020440804034,22.49633365197679,22.733089447021484,169228800
2016-06-01,AAPL,22.54187001123874,22.66024881463697,22.384792916832613,22.414386749267578,116693200
2016-06-02,AAPL,22.218603507805028,22.273238932612223,21.997783089138686,22.245922088623047,160766400
2016-06-03,AAPL,22.26186238942752,22.371133263074594,22.18446059516739,22.29145622253418,114019600
2016-06-06,AAPL,22.307381724899045,23.195215428971775,22.207217091339544,22.45307731628418,93170000
2016-06-07,AAPL,22.594226875684704,22.735370278403316,22.52820827135643,22.544143676757812,89638000
2016-06-08,AAPL,22.54185795258295,22.664788919506332,22.464457938313554,22.52364730834961,83392400
2016-06-09,AAPL,22.42349003642433,22.762687521221583,22.41438384220326,22.685287475585938,106405600
2016-06-10,AAPL,22.430325380023866,22.616998070517113,22.41894393675772,22.498620986938477,126851600
2016-06-13,AAPL,22.466746550901703,22.564635978748562,22.104782671438503,22.1594181060791,152082000
2016-06-14,AAPL,22.15486624507442,22.418940701079542,22.025106000128226,22.186737060546875,127727600
2016-06-15,AAPL,22.268685783411325,22.402999962509963,22.088842374994137,22.11388397216797,117780800
2016-06-16,AAPL,21.956802232030938,22.25274739337501,21.870296013202434,22.207218170166016,125307200
2016-06-17,AAPL,21.995511541783003,22.002340753928593,21.69501404957316,21.70184326171875,244032800
2016-06-20,AAPL,21.85436392148318,21.984124137793835,21.63354350813392,21.649478912353516,137647600
2016-06-21,AAPL,21.613051473062455,21.934036474623703,21.5538620965199,21.833871841430664,142185600
2016-06-22,AAPL,21.911276651977456,22.05697227466508,21.70639163981398,21.751922607421875,116876400
2016-06-23,AAPL,21.840713180941023,21.92039023006049,21.683634329227353,21.87713623046875,128960800
2016-06-24,AAPL,21.150926236743015,21.549313056841648,21.091736851444896,21.262474060058594,301245600
2016-06-27,AAPL,21.171410895859513,21.182794069567162,20.829936526571455,20.95286750793457,181958400
2016-06-28,AAPL,21.14865373553775,21.321667963238593,20.975639507836906,21.30573081970215,161779600
2016-06-29,AAPL,21.39223434601581,21.524271537990504,21.314832574681827,21.490123748779297,146124000
2016-06-30,AAPL,21.49923486383234,21.802007597523946,21.467364049759535,21.763307571411133,143345600
2016-07-01,AAPL,21.73826451524654,21.96136193566166,21.701841474526535,21.82932472229004,104106000
2016-07-05,AAPL,21.715501360026124,21.717778342983515,21.503787102545367,21.624441146850586,110820800
2016-07-06,AAPL,21.535649865854843,21.776959601084386,21.483291435211964,21.747364044189453,123796400
2016-07-07,AAPL,21.786068710331573,21.968189107508774,21.767858060076918,21.84070587158203,100558400
2016-07-08,AAPL,21.965918442019856,22.056978666796155,21.86575375791232,22.009172439575195,115648400
2016-07-11,AAPL,22.02510106508641,22.229986073522742,22.020548836822844,22.07746124267578,95179600
2016-07-12,AAPL,22.12071705579834,22.24137109776262,22.109335614890412,22.177629470825195,96670000
2016-07-13,AAPL,22.175350667633943,22.234538319250756,22.045588714831684,22.052419662475586,103568800
2016-07-14,AAPL,22.17079971876806,22.53503881870016,22.154864312421935,22.48950958251953,155676000
2016-07-15,AAPL,22.51910111033757,22.605609081798118,22.423488682034822,22.48723030090332,120548000
2016-07-18,AAPL,22.469017852041166,22.794556893367258,22.446253236340294,22.72626304626465,145975600
2016-07-19,AAPL,22.66480376938676,22.764970194025878,22.6147205570672,22.735376358032227,95119600
2016-07-20,AAPL,22.764963661535447,22.869682285959044,22.705774269703365,22.755857467651367,105104000
2016-07-21,AAPL,22.726270265791165,22.992620001444084,22.566914431604307,22.635210037231445,130808000
2016-07-22,AAPL,22.596502683958082,22.605608877546853,22.38023449408964,22.45991325378418,113254800
2016-07-25,AAPL,22.366580140036312,22.500892612033855,22.06380566125077,22.1594181060791,161531600
2016-07-26,AAPL,22.041039045479174,22.30283649036816,21.94997883810531,22.00689125061035,224959200
2016-07-27,AAPL,23.737026607388394,23.755238994973727,23.39099992741144,23.4365291595459,369379200
2016-07-28,AAPL,23.40920677441922,23.777997983176537,23.406929792302762,23.75295639038086,159479200
2016-07-29,AAPL,23.718817369635584,23.800771381822965,23.602715562898634,23.723369598388672,110934800
2016-08-01,AAPL,23.76889907881645,24.165008954984405,23.76889907881645,24.142244338989258,152671600
2016-08-02,AAPL,24.142253434774585,24.146805664957153,23.675570815317762,23.78484344482422,135266400
2016-08-03,AAPL,23.859961865354208,24.09444075255813,23.850855669940664,24.083059310913086,120810400
2016-08-04,AAPL,24.16544864727516,24.261579012946477,24.09678310251717,24.23182487487793,109634800
2016-08-05,AAPL,24.323380557839805,24.63924001955661,24.30278193880834,24.600330352783203,162213600
2016-08-08,AAPL,24.60948715124124,24.804039001464844,24.52709091876358,24.804039001464844,112148800
2016-08-09,AAPL,24.77198487548988,24.934491445171528,24.721630382809384,24.904735565185547,105260800
2016-08-10,AAPL,24.88185744859045,24.925345754190385,24.664419413066312,24.719350814819336,96034000
2016-08-11,AAPL,24.83837106387141,24.932213889268045,24.68501994290599,24.703330993652344,109938000
2016-08-12,AAPL,24.668994145530196,24.82005766994111,24.668994145530196,24.760547637939453,74641600
2016-08-15,AAPL,24.751388227830148,25.071824527831648,24.73765581730807,25.05809211730957,103472800
2016-08-16,AAPL,25.092426554334043,25.22975766317112,24.996296175138156,25.035205841064453,135177600
2016-08-17,AAPL,24.97112008237138,25.032919433468297,24.797168616999258,24.998586654663086,101424000
2016-08-18,AAPL,25.00087215649976,25.085557685558168,24.952805225766053,24.96653938293457,87938800
2016-08-19,AAPL,24.895578828787972,25.106152310284642,24.801737798476665,25.030620574951172,101472400
2016-08-22,AAPL,24.916189205879,24.971120605375244,24.68501701973566,24.83608055114746,103280800
2016-08-23,AAPL,24.85439224223576,25.021477520652386,24.84065982760131,24.913902282714844,85030800
2016-08-24,AAPL,24.84981806852593,24.891017063169663,24.64611241340915,24.726221084594727,94700400
2016-08-25,AAPL,24.579730732468377,24.691882847370994,24.417224107868105,24.620929718017578,100344800
2016-08-26,AAPL,24.584313218873458,24.70790844864497,24.332540630944195,24.47673797607422,111065200
2016-08-29,AAPL,24.40348675378222,24.59117059523091,24.32795500452868,24.449262619018555,99881200
2016-08-30,AAPL,24.215807454424684,24.37602475904069,24.14714189745345,24.26158332824707,99455600
2016-08-31,AAPL,24.183769937477727,24.392052484670987,24.179191301227544,24.28447723388672,118649600
2016-09-01,AAPL,24.29363476451176,24.444698340945976,24.174616405758506,24.42867660522461,106806000
2016-09-02,AAPL,24.650684766074676,24.719350326588074,24.44926846613325,24.65755271911621,107210000
2016-09-06,AAPL,24.696461978350715,24.788015475435525,24.607197798908395,24.650684356689453,107521600
2016-09-07,AAPL,24.680442530397535,24.893303688659454,24.506491044468753,24.80175018310547,169457200
2016-09-08,AAPL,24.547688186556055,24.552265075682133,24.0876331218055,24.15172004699707,212008000
2016-09-09,AAPL,23.950304186078277,24.19749811312488,23.604690551757812,23.604690551757812,186228000
2016-09-12,AAPL,23.494831676970623,24.19750215925076,23.46736509840454,24.13341522216797,181171200
2016-09-13,AAPL,24.60719754154775,24.900167332164877,24.54539818951082,24.707904815673828,248704800
2016-09-14,AAPL,24.886438576490644,25.870634002352464,24.856682681789376,25.58224105834961,443554800
2016-09-15,AAPL,26.06060067510993,26.48861222068165,25.97591339445229,26.451990127563477,359934400
2016-09-16,AAPL,26.349002195021775,26.58017268531583,26.10180822405106,26.303224563598633,319547600
2016-09-19,AAPL,26.365016812905786,26.5916103520135,25.920983512266076,25.99651527404785,188092000
2016-09-20,AAPL,25.875210034920507,26.120114644327742,25.75161307135455,25.99422836303711,138057200
2016-09-21,AAPL,26.058314539943815,26.090358002216576,25.735590599557394,25.98965072631836,144012800
2016-09-22,AAPL,26.172758745803208,26.307800562164193,26.09265008164224,26.23455810546875,124296000
2016-09-23,AAPL,26.188773702492046,26.273460980543124,25.531881080100096,25.79738426208496,209924800
2016-09-26,AAPL,25.552483716270608,25.953028742676437,25.53188509596385,25.8362979888916,119477600
2016-09-27,AAPL,25.86375883664581,25.90495781437669,25.71269533622015,25.884357452392578,98429600
2016-09-28,AAPL,26.021691363229483,26.239129368791218,25.96218133422534,26.081199645996094,118564400
2016-09-29,AAPL,25.90038283907989,26.046867715999547,25.58910203906625,25.676076889038086,143548000
2016-09-30,AAPL,25.740168003580504,25.94845225875798,25.58910621359226,25.87520980834961,145516400
2016-10-03,AAPL,25.797383101631894,25.875204170493372,25.69896341663017,25.753894805908203,86807200
2016-10-04,AAPL,25.87750576414885,26.16360945160402,25.77908602581474,25.863773345947266,118947200
2016-10-05,AAPL,25.955318465634114,26.014828502290214,25.79281183336047,25.87520980834961,85812400
2016-10-06,AAPL,26.023980341230185,26.170465231130333,25.89351718159294,26.067468643188477,115117200
2016-10-07,AAPL,26.163603093580928,26.220823817166742,25.98049782584907,26.106382369995117,97433600
2016-10-10,AAPL,26.326106405350398,26.722074530767596,26.257442593485038,26.561857223510742,144944000
2016-10-11,AAPL,26.93951422421971,27.166109532262723,26.59618990489879,26.61907958984375,256164000
2016-10-12,AAPL,26.85940220197684,27.003599515625737,26.722072840694022,26.857112884521484,150347200
2016-10-13,AAPL,26.731229029386608,26.880003235410353,26.486324442696798,26.774717330932617,140769600
2016-10-14,AAPL,26.9807131513981,27.0470893958653,26.809050992125677,26.923492431640625,142608800
2016-10-17,AAPL,26.854827374308645,26.971556379926877,26.72894109816619,26.905181884765625,94499600
2016-10-18,AAPL,27.049379886850563,27.056246094121228,26.882294609566905,26.886873245239258,98214000
2016-10-19,AAPL,26.836513021204336,26.95324375868656,26.046867920781168,26.806758880615234,80138400
2016-10-20,AAPL,26.74724438649927,26.86626267521751,26.62593678081418,26.793020248413086,96503200
2016-10-21,AAPL,26.73581124788834,26.75870093509931,26.614503589117227,26.687746047973633,92770800
2016-10-24,AAPL,26.80218189263496,26.948666779706272,26.779293956449614,26.928068161010742,94154800
2016-10-25,AAPL,26.996731708443775,27.090574516004875,26.85024682278932,27.065397262573242,192516000
2016-10-26,AAPL,26.163597996001634,26.481745017453612,25.934715146252724,26.456567764282227,264536800
2016-10-27,AAPL,26.410795252814587,26.51837048528033,26.115536129527058,26.202512741088867,138248000
2016-10-28,AAPL,26.062897238408997,26.369599495473235,25.966765090366206,26.028564453125,151446800
2016-10-31,AAPL,26.01253725478018,26.145289731996076,25.909538920566067,25.98736000061035,105677600
2016-11-01,AAPL,25.969053738668325,26.040006879184247,25.29842676886926,25.51815414428711,175303200
2016-11-02,AAPL,25.497551955515803,25.71498998256789,25.45864228688336,25.541038513183594,113326800
2016-11-03,AAPL,25.531838097943226,25.642264957129893,25.20285508147735,25.267271041870117,107730400
2016-11-04,AAPL,24.96819711570307,25.363897198636803,24.871573166671375,25.039514541625977,123348000
2016-11-07,AAPL,25.32479147908192,25.42371651435973,25.18215485106164,25.400711059570312,130240000
2016-11-08,AAPL,25.377692283204873,25.70207484006421,25.237356791185245,25.550235748291016,97016800
2016-11-09,AAPL,25.278774908760692,25.61005902319711,24.857770061068404,25.508832931518555,236705600
2016-11-10,AAPL,25.557141052136153,25.557141052136153,24.34703729863719,24.797950744628906,228538000
2016-11-11,AAPL,24.643820647118066,25.046422262378318,24.512687619784305,24.9451961517334,136575600
2016-11-14,AAPL,24.779545367845188,24.80255081531767,23.94443551369246,24.319429397583008,204702000
2016-11-15,AAPL,24.517282287264077,24.772646821194414,24.422959414978134,24.64151382446289,129058000
2016-11-16,AAPL,24.547186171059305,25.359292328299528,24.524180723718356,25.3040771484375,235362000
2016-11-17,AAPL,25.262666214510148,25.386897734297026,25.03721037709193,25.29487419128418,110528000
2016-11-18,AAPL,25.24196772606812,25.430615243401842,25.22816480571798,25.320186614990234,113715600
2016-11-21,AAPL,25.333990290230282,25.76419767272217,25.30868376711859,25.704383850097656,117058400
2016-11-22,AAPL,25.754998713601097,25.863126280948833,25.62846783569494,25.720491409301758,103862000
2016-11-23,AAPL,25.619258561644013,25.653767612066698,25.38229910671984,25.589351654052734,109705600
2016-11-25,AAPL,25.566346294075945,25.736590487051203,25.524935781622954,25.718185424804688,45903600
2016-11-28,AAPL,25.635364040606053,25.874624580847378,25.626161509611773,25.667572021484375,108776000
2016-11-29,AAPL,25.485827700139822,25.773400231067928,25.322486713197073,25.64226722717285,114115200
2016-11-30,AAPL,25.674473200356314,25.812507653355425,25.3684956301527,25.426010131835938,144649200
2016-12-01,AAPL,25.391500921084965,25.522633904830364,25.083222302593835,25.189048767089844,148347600
2016-12-02,AAPL,25.115433567203517,25.327086523891644,25.041815071172717,25.283376693725586,106112000
2016-12-05,AAPL,25.306378819889094,25.313280278734737,24.903777338663584,25.101627349853516,137298000
2016-12-06,AAPL,25.191348802396664,25.389198805553196,25.12003139028318,25.29487419128418,104782000
2016-12-07,AAPL,25.136135021878374,25.58014698705001,25.113129575252483,25.543336868286133,119994800
2016-12-08,AAPL,25.504230050636142,25.86542104085599,25.44441447910836,25.794103622436523,108273200
2016-12-09,AAPL,25.83780824536823,26.387646614869272,25.83780824536823,26.215103149414062,137610400
2016-12-12,AAPL,26.0632659455936,26.456664838215765,25.879218879420502,26.065567016601562,105497600
2016-12-13,AAPL,26.18980365187071,26.66832474553946,26.169099272965543,26.500383377075195,174935200
2016-12-14,AAPL,26.465874323696543,26.732740709071145,26.45207140442643,26.500383377075195,136127200
2016-12-15,AAPL,26.54408719733231,26.854666852226416,26.509579906968934,26.645313262939453,186098000
2016-12-16,AAPL,26.79485573729359,26.801757196511677,26.606208246118552,26.679826736450195,177404400
2016-12-19,AAPL,26.640724996143387,27.004215409896794,26.62922139065339,26.833972930908203,111117600
2016-12-20,AAPL,26.856965292061474,27.0318098300788,26.843162376366365,26.905277252197266,85700000
2016-12-21,AAPL,26.87077395485473,27.00880839792081,26.866171812137395,26.930587768554688,95132800
2016-12-22,AAPL,26.767249498113298,26.804059622741242,26.60390851928433,26.753446578979492,104343600
2016-12-23,AAPL,26.592398643238692,26.806352615356445,26.592398643238692,26.806352615356445,56998000
2016-12-27,AAPL,26.806358364372283,27.100834089471928,26.799456904953356,26.97660255432129,73187600
2016-12-28,AAPL,27.03640932059712,27.151438294784008,26.732732898951845,26.8615665435791,83623600
2016-12-29,AAPL,26.79025566579623,26.942094801147437,26.778753817944512,26.854673385620117,60158000
2016-12-30,AAPL,26.836261793897304,26.962792620703265,26.555590797588746,26.645313262939453,122345200
2017-01-03,AAPL,26.64071913486251,26.762649603333717,26.401458585981693,26.72123908996582,115127600
2017-01-04,AAPL,26.65222051500545,26.804059646424857,26.629215064694332,26.691329956054688,84472400
2017-01-05,AAPL,26.668323926614956,26.884579016290644,26.64301740526128,26.827064514160156,88774400
2017-01-06,AAPL,26.866173921837206,27.183655096543283,26.794856500946796,27.126140594482422,127007600
2017-01-09,AAPL,27.135337048348266,27.475823618608228,27.13303773237843,27.374597549438477,134247600
2017-01-10,AAPL,27.323987696089937,27.464323215522036,27.21586191121894,27.40220832824707,97848400
2017-01-11,AAPL,27.31708324686619,27.59085279664473,27.28487527103378,27.549442291259766,110354400
2017-01-12,AAPL,27.35389587030523,27.44591941905576,27.195155292590645,27.434415817260742,108344800
2017-01-13,AAPL,27.402212390503777,27.51954247853153,27.333194278674867,27.3861083984375,104447600
2017-01-17,AAPL,27.22506128906631,27.66217181460391,27.19745545400704,27.606958389282227,137759200
2017-01-18,AAPL,27.606953475698255,27.721982448513664,27.54023646084098,27.604652404785156,94852000
2017-01-19,AAPL,27.468923584095,27.627662399190104,27.462022125421704,27.556344985961914,102389200
2017-01-20,AAPL,27.710483781160775,27.710483781160775,27.544843505195725,27.606958389282227,130391600
2017-01-23,AAPL,27.606957336766985,27.793303737125175,27.55404322958216,27.625362396240234,88200800
2017-01-24,AAPL,27.503431765793188,27.629962599622765,27.491928164898198,27.600055694580078,92844000
2017-01-25,AAPL,27.703586176105624,28.090083717527474,27.671378193920752,28.039470672607422,129510400
2017-01-26,AAPL,27.991155606248086,28.168301243893303,27.975051616935176,28.053272247314453,105350400
2017-01-27,AAPL,28.099286001925275,28.14759797477796,27.975054462359783,28.055574417114258,82251600
2017-01-30,AAPL,27.820914672830703,27.98195457458496,27.75879978364072,27.98195457458496,121510000
2017-01-31,AAPL,27.87153250433377,27.926745943679823,27.749602021309595,27.917543411254883,196804000
2017-02-01,AAPL,29.224268361259686,30.020270610409472,29.21966797340711,29.61996841430664,447940000
2017-02-02,AAPL,29.442826060933836,29.767206955205634,29.396813403985195,29.56935691833496,134841600
2017-02-03,AAPL,29.51873717976359,29.72118931402373,29.48422988888106,29.69588279724121,98029200
2017-02-06,AAPL,29.707384330902197,30.0225626003887,29.654468474689068,29.9742488861084,107383600
2017-02-07,AAPL,30.031766639111467,30.388357203952918,30.011062263771247,30.259525299072266,152735200
2017-02-08,AAPL,30.218118783795905,30.41826811436979,30.18821012137677,30.376855850219727,92016400
2017-02-09,AAPL,30.41843989800148,30.603284910354823,30.295980826512785,30.59635353088379,113399600
2017-02-10,AAPL,30.605603914863373,30.716509534471417,30.51087034208567,30.527042388916016,80262000
2017-02-13,AAPL,30.748862679899332,30.919844998644407,30.672613950957338,30.797382354736328,92141600
2017-02-14,AAPL,30.838974439440555,31.213283179637184,30.78814195304018,31.197111129760742,132904800
2017-02-15,AAPL,31.312630803712807,31.485922364828532,31.104678814998433,31.310317993164062,142492400
2017-02-16,AAPL,31.347279920973197,31.400421666009684,31.155503551222,31.273344039916992,90338400
2017-02-17,AAPL,31.21559341039314,31.384262905527905,31.21559341039314,31.35884666442871,88792800
2017-02-21,AAPL,31.476683120639176,31.596832942403598,31.41891925785599,31.58527946472168,98028800
2017-02-22,AAPL,31.522890317713035,31.682319126971226,31.448954414153693,31.680009841918945,83347600
2017-02-23,AAPL,31.74239806487526,31.765501493928575,31.492857761966008,31.54599952697754,83152800
2017-02-24,AAPL,31.40275056840831,31.57604217529297,31.25718449042464,31.57604217529297,87106400
2017-02-27,AAPL,31.68694520954043,31.75626255171669,31.488237375635933,31.6384220123291,81029600
